location	code	store_name	product_ean
Europe/London	GB	Kingston upon Hull	7607752300889
Asia/Seoul	KR	T’aebaek	2515587704442
Europe/Madrid	ES	Amposta	4904422304264
Africa/Mogadishu	SO	Baki	8134822865850
Asia/Colombo	LK	Dehiwala-Mount Lavinia	3213309572353
Asia/Tokyo	JP	Shimotoda	8947440835118
Europe/London	GB	Lower Earley	8941758819013
Europe/Helsinki	FI	Espoo	2249871422018
Europe/Rome	IT	Lanciano	5682533175551
America/New_York	US	Mechanicsville	2095247864278
Africa/Kampala	UG	Arua	7265106894226
Asia/Jakarta	ID	Kediri	0034980303073
Asia/Kolkata	IN	Jais	6160179261887
America/New_York	US	Bridgeport	5800887784605
Europe/Rome	IT	Campobasso	8564811548349
America/Chicago	US	Murray	6103995943346
Asia/Karachi	PK	Fazilpur	6247932720475
Europe/London	GB	Cowes	7187778332731
Europe/London	GB	Aberdeen	2636000340938
America/Sao_Paulo	BR	Esmeraldas	2967390877026
Australia/Brisbane	AU	Maryborough	3403318044471
Asia/Kolkata	IN	Aistala	4608153813919
America/Havana	CU	Jaruco	9001959330966
America/Los_Angeles	US	Lompoc	2163863463028
Europe/Stockholm	SE	Hudiksvall	6366176102455
America/Recife	BR	Catende	2182345842519
America/Los_Angeles	US	Glendale	8701670684317
Asia/Shanghai	CN	Xinzhou	7827190738475
America/Sao_Paulo	BR	Itabirito	3273678581295
Europe/Brussels	BE	Mouscron	6102866796746
America/New_York	US	Venice	6893784799314
America/New_York	US	Newburgh	8290917765631
Africa/Algiers	DZ	Messaad	4528658572817
Europe/Madrid	ES	Novelda	2917554341375
Europe/Berlin	DE	Karben	2315607333146
Europe/Moscow	RU	Roslavl’	5941541852909
America/Chicago	US	Shreveport	4178265300695
America/New_York	US	Brunswick	7979924767517
Europe/Moscow	RU	Severodvinsk	4423651654594
America/New_York	US	Thomasville	3955954992581
Europe/Berlin	DE	Gauting	7435742061966
Europe/Malta	MT	Valletta	5598494396044
Asia/Kolkata	IN	Barpeta	9807150942898
America/New_York	US	Taunton	9090413629036
Europe/Brussels	BE	Lille	4404221838231
Asia/Tokyo	JP	Fujioka	1153766927681
Asia/Kolkata	IN	Davangere	2256877980190
Asia/Shanghai	CN	Wacheng	3239862931239
Asia/Jakarta	ID	Simpang	8464292086364
Europe/Berlin	DE	Nidderau	1204888555679
America/Chicago	US	Copperas Cove	4530223560518
America/New_York	US	Deltona	3706428512060
Asia/Shanghai	CN	Zaozhuang	3752976626803
Africa/Algiers	DZ	Bordj Zemoura	7202251205149
Europe/Paris	FR	Lons-le-Saunier	6714311185878
Europe/Skopje	MK	Saraj	7592171893015
America/New_York	US	Fitchburg	0772504293027
Europe/Rome	IT	Mesagne	9064989701274
Europe/London	GB	Barnet	0803381034127
Africa/Banjul	GM	Farafenni	0538922010642
Asia/Shanghai	CN	Pingyi	2283488251135
Africa/Nairobi	KE	Busia	2531751872168
Africa/Addis_Ababa	ET	Arba Minch	8622778252799
Asia/Makassar	ID	Majene	3350600859520
Europe/Rome	IT	Afragola	5519364902103
Europe/Rome	IT	Novara	0969810943719
America/Chicago	US	Fairview Heights	8380783584723
Asia/Kolkata	IN	Manjeri	7998421005991
Europe/Rome	IT	Chiavari	4900989912249
Europe/Moscow	RU	Stupino	6656548206660
America/Chicago	US	Shreveport	6390367048932
Europe/Moscow	RU	Dyat’kovo	9823648778664
America/New_York	US	Scotch Plains	4367683146439
Asia/Shanghai	CN	Liaoyang	8136183604345
Asia/Tokyo	JP	Shinshiro	4067371515089
Asia/Kolkata	IN	Bhayandar	7088878574482
Europe/London	GB	Arbroath	5583630796468
Europe/Belgrade	XK	Glogovac	5176680905555
Africa/Casablanca	MA	Temara	7222213724822
Asia/Kolkata	IN	Sheoganj	8334177403022
Asia/Shanghai	CN	Yingkou	6144566881582
Europe/Paris	FR	Rueil-Malmaison	1213811344792
America/New_York	US	Deltona	8770928374034
Asia/Baghdad	IQ	Karbala	7234871888266
America/Lima	PE	Minas de Marcona	0725180350058
Europe/Rome	IT	Mesagne	7377027379710
Africa/Dar_es_Salaam	TZ	Same	7076281701939
Asia/Yekaterinburg	RU	Saraktash	8921832879997
Europe/Istanbul	TR	Edremit	6357936482139
America/Halifax	CA	Charlottetown	6978474166802
Africa/Maputo	MZ	Maxixe	7656463312735
America/Chicago	US	Westchester	3299320073178
Europe/Berlin	DE	Walsrode	9693342245171
Africa/Mogadishu	SO	Kismayo	4699187621663
Europe/Madrid	ES	Segundo Ensanche	2201360007519
America/Chicago	US	Fresno	5237370276697
Europe/London	GB	Thetford	8977164050665
Europe/Moscow	RU	Solntsevo	2966620241064
Asia/Shanghai	CN	Licheng	2930765551067
Asia/Tokyo	JP	Inawashiro	0660548430631
Europe/Rome	IT	Ragusa	3275431105267
Europe/Moscow	RU	Bavly	7824638081469
America/Sao_Paulo	BR	Viradouro	0332478951424
Asia/Kolkata	IN	Aistala	7877838872580
Europe/Lisbon	PT	Paredes	5693665445986
Africa/Lagos	NG	Efon-Alaaye	9867082150303
Europe/Warsaw	PL	Strzelce Opolskie	3128441360716
Europe/Zaporozhye	UA	Svatove	6080408719661
Europe/Lisbon	PT	Custoias	2298668081860
Europe/Moscow	RU	Krymsk	0127027735125
Asia/Yakutsk	RU	Aykhal	3147588509116
Europe/Moscow	RU	Severodvinsk	0637307390499
America/Toronto	CA	Markham	7567260718999
Asia/Manila	PH	Recodo	2824140313022
Asia/Kolkata	IN	Srinagar	3227208675121
Europe/Berlin	DE	Gronau	4897551547674
Asia/Tokyo	JP	Hita	4356530452304
Asia/Tehran	IR	Darreh Shahr	8460353360008
Europe/Zaporozhye	UA	Svatove	5877859822214
America/Sao_Paulo	BR	Carlos Barbosa	5646127726345
Asia/Kolkata	IN	Patti	3364574999465
Europe/Skopje	MK	Saraj	3603199046414
Europe/Kiev	UA	Kherson	9049579171132
Europe/Moscow	RU	Volokolamsk	2556148951363
Europe/Kiev	UA	Kherson	7319886064642
America/New_York	US	Venice	2527776042280
America/New_York	US	Far Rockaway	5105393602871
Atlantic/Azores	PT	Ponta Delgada	3504220995834
Africa/Nairobi	KE	Busia	6033521442220
Europe/Belgrade	RS	Sremska Mitrovica	5136694782054
America/Chicago	US	Fairview Heights	8820985462820
Asia/Kolkata	IN	Madhipura	3051048593990
Europe/Berlin	DE	Trossingen	2340469400026
America/New_York	US	Cypress Hills	7286688916694
Asia/Manila	PH	Jagna	5499082739611
America/New_York	US	Brunswick	3634325815512
Asia/Karachi	PK	Larkana	2290863154837
America/Chicago	US	Westchester	5400393452007
Asia/Riyadh	SA	Al Jubayl	6716540379660
Europe/Paris	FR	Elbeuf	9851225963769
Asia/Shanghai	CN	Jingzhou	2327111282827
Africa/Kampala	UG	Arua	2747081341636
Asia/Shanghai	CN	Tianfu	4688078319062
Indian/Antananarivo	MG	Ambatondrazaka	6354406519531
Asia/Tokyo	JP	Hakodate	0178047773444
Europe/Berlin	DE	Landshut	0524414009461
Europe/Madrid	ES	Reus	3653513402686
Asia/Kolkata	IN	Tiruppuvanam	0361889030060
Africa/Johannesburg	ZA	Vryheid	7142762591853
America/New_York	US	Woodlawn	0913077148523
America/Indiana/Indianapolis	US	Granger	0620057587127
Asia/Bangkok	TH	Bang Ban	1902864665939
Asia/Manila	PH	Manaoag	9801367813187
Europe/Rome	IT	Ariccia	6133221324168
America/Bahia	BR	Canavieiras	4495023796997
Africa/Bangui	CF	Carnot	7389880668610
Europe/Vilnius	LT	Ukmerge	0098273484399
Europe/Sarajevo	BA	Bijeljina	7782115941999
Europe/Berlin	DE	Wittenau	5538829212915
Europe/Berlin	DE	Halstenbek	2066949099398
America/Chicago	US	Rolla	1460226774489
America/Bahia	BR	Canavieiras	0315694868516
Asia/Tokyo	JP	Sasayama	2523500068397
Europe/London	GB	Penzance	2495758384928
Europe/Malta	MT	Valletta	0863176329111
Europe/Warsaw	PL	Brzeg	8992186502121
Europe/Rome	IT	Volla	0967886365695
America/New_York	US	Greenpoint	9254421628751
Asia/Vladivostok	RU	Lesozavodsk	5354555701703
America/Chicago	US	Evergreen Park	7922186039342
Asia/Krasnoyarsk	RU	Sharypovo	3201298260931
Africa/Casablanca	MA	Jerada	5397198188975
Europe/Rome	IT	Castelfranco Emilia	0511153350817
America/Recife	BR	Cabo	2959424868759
Asia/Vladivostok	RU	Lesozavodsk	3532085792459
Asia/Vladivostok	RU	Lesozavodsk	2826803709722
Europe/Madrid	ES	Jumilla	9728691044226
America/New_York	US	Venice	2227002685501
Asia/Yekaterinburg	RU	Ozersk	3411905990780
Europe/Brussels	BE	Beveren	7499734192267
Europe/London	GB	Chapletown	1064722911555
America/Mexico_City	MX	Salvatierra	0442164851652
Asia/Damascus	SY	Binnish	8463315737887
Europe/Amsterdam	NL	Zeist	4060465995118
America/Chicago	US	Columbia Heights	8384500762722
Africa/Kampala	UG	Arua	3910598695878
America/New_York	US	Kendall	0069913117557
Asia/Karachi	PK	Jhol	1013280447440
Europe/London	GB	Hartley	2797333691873
Asia/Kolkata	IN	Rafiganj	0723761653277
Asia/Hebron	PS	East Jerusalem	9104027781827
Australia/Sydney	AU	Eastwood	2704941664045
Europe/Rome	IT	Afragola	1499019127652
Europe/Warsaw	PL	Ustka	3512800218617
America/Port-au-Prince	HT	Thomazeau	6986725695674
Asia/Karachi	PK	Jhol	9440408970856
America/New_York	US	West Chester	9294008300793
America/New_York	US	Dumont	0899310909383
Africa/Dar_es_Salaam	TZ	Mvomero	8986825137744
America/New_York	US	Rutland	9972224695090
Europe/Lisbon	PT	Albufeira	1813653266261
America/Sao_Paulo	BR	Esmeraldas	3389132980754
America/Argentina/Buenos_Aires	AR	Barracas	0382455751486
Asia/Tokyo	JP	Fujioka	0084392555874
Asia/Dili	TL	Maliana	5251099686803
Europe/London	GB	Devizes	8256803343406
Europe/Moscow	RU	Tyoply Stan	4104449528005
Europe/Amsterdam	NL	Zeist	4525915550861
Africa/Lagos	NG	Shagamu	7404421590394
Asia/Dushanbe	TJ	Vahdat	6038577396992
Europe/Paris	FR	Saint-Genis-Laval	9689339641439
America/Port_of_Spain	TT	Port of Spain	8064201903821
Asia/Karachi	PK	Tharu Shah	3546617761400
Asia/Aden	YE	Ataq	4930469979516
America/Chicago	US	Brenham	6111880496976
America/Los_Angeles	US	Opportunity	9478182182820
Africa/Douala	CM	Idenao	9170881715261
Europe/Zaporozhye	UA	Svatove	1053308960360
Europe/Minsk	BY	Vitebsk	4333721962644
Europe/Paris	FR	Montpellier	9669130991537
Europe/London	GB	Leyland	7856376048909
Europe/Paris	FR	Marseille 11	8615566251449
Asia/Samarkand	UZ	Jizzax	8081961450716
Europe/Paris	FR	Cavaillon	9220828726024
Europe/Paris	FR	Marly-le-Roi	9208674012287
Europe/Sofia	BG	Aytos	0801241885247
America/New_York	US	Harrisburg	6193935590082
Europe/Berlin	DE	Nidderau	0861241840745
America/Vancouver	CA	Vernon	7008639678891
America/Santarem	BR	Altamira	3930546470708
Europe/Paris	FR	La Garenne-Colombes	2248588063781
Africa/Bamako	ML	Kati	3880266549751
America/Mexico_City	MX	Guanajuato	0651306565658
America/Port_of_Spain	TT	Port of Spain	5963426494028
America/New_York	US	Pottstown	4957837905557
Europe/Madrid	ES	Villaquilambre	6984034956301
Asia/Jakarta	ID	Muncar	6444281992984
Africa/Johannesburg	ZA	Mokopane	2016446517505
America/Detroit	US	Waverly	8999014515377
Europe/Berlin	DE	Neuburg an der Donau	5271356935628
Asia/Kolkata	IN	Elamanchili	7065350445133
Asia/Dhaka	BD	Manikchari	6496419702866
Europe/Paris	FR	Bron	3108192546102
Asia/Tokyo	JP	Sasayama	4889497846324
Africa/Dar_es_Salaam	TZ	Chanika	6971590218738
America/New_York	US	Yonkers	3547355000783
America/Bahia	BR	Muritiba	8619825016947
Europe/Moscow	RU	Krymsk	5350137342661
Africa/Casablanca	MA	Jerada	6179011992179
Europe/Helsinki	FI	Tornio	1448281110404
America/Lima	PE	Iquitos	4533875000739
Europe/London	GB	Poulton-le-Fylde	1959152504227
Asia/Manila	PH	Maasin	9654510286051
Asia/Seoul	KR	T’aebaek	1364539555653
Australia/Sydney	AU	Strathfield	8424222744825
Australia/Perth	AU	Willetton	1577686980135
Indian/Antananarivo	MG	Ikalamavony	2435819288864
Europe/Berlin	DE	Aschaffenburg	7356185135963
Asia/Baku	AZ	Astara	4515051676754
Africa/Lubumbashi	CD	Yangambi	2198446590969
Europe/Oslo	NO	Harstad	1897855605707
Europe/Rome	IT	Perugia	3659612935124
Europe/Moscow	RU	Likhobory	1413164901141
America/Halifax	CA	Charlottetown	2507888437150
Asia/Kolkata	IN	Manjeri	8547073552941
Asia/Kolkata	IN	Srinagar	7927553428842
Europe/Kiev	UA	Krasyliv	6686285644630
Asia/Kuching	MY	Donggongon	4641913772170
Asia/Yekaterinburg	RU	Kuvandyk	1001688385501
Asia/Manila	PH	Baliuag	2957943303355
Europe/Brussels	BE	Mouscron	1195292140882
Asia/Tehran	IR	Darreh Shahr	7481136194314
Europe/London	GB	Viewpark	1301424901461
Asia/Almaty	KZ	Otegen Batyra	5198829322467
Europe/Moscow	RU	Shushary	8148838870241
Asia/Kolkata	IN	Talipparamba	7526503982269
Africa/Addis_Ababa	ET	Arba Minch	3848776233706
America/Belem	BR	Soure	8296919905976
Africa/Tunis	TN	El Alia	9791412498202
Europe/Andorra	AD	les Escaldes	8491433054296
Australia/Brisbane	AU	Carindale	6486765355465
America/Chicago	US	Greenville	4196126683589
America/Los_Angeles	US	Sunnyside	3824276871181
Europe/Berlin	DE	Aschaffenburg	3699132755840
Europe/Paris	FR	Marly-le-Roi	8834423840897
Europe/Rome	IT	Misterbianco	5061218831317
Asia/Shanghai	CN	Laiwu	6494222251649
Europe/Brussels	BE	Temse	9896706854082
America/New_York	US	Nutley	0602421041534
Europe/Moscow	RU	Valday	5880444860478
America/Los_Angeles	US	Mira Mesa	4580573747756
Asia/Barnaul	RU	Novosilikatnyy	8812962334435
America/Santiago	CL	Chiguayante	6219771644083
Asia/Jakarta	ID	Pameungpeuk	0818986608949
Europe/Paris	FR	Saint-Omer	2966004291166
Europe/London	GB	Surbiton	5375648683348
Asia/Tokyo	JP	Toba	6605040623369
America/Chicago	US	Rosemount	1595496302695
Asia/Yekaterinburg	RU	Ozersk	6154258536959
Africa/Lagos	NG	Gaya	2186819360745
America/Chicago	US	Vestavia Hills	4973484003552
Asia/Bangkok	TH	Thap Than	5207079103082
America/Mexico_City	MX	Santa Rosa Jauregui	1234091498210
Asia/Urumqi	CN	Hoxtolgay	1245422384157
Africa/Algiers	DZ	Ksar Chellala	1288326049395
America/Argentina/Tucuman	AR	Aguilares	4575610598293
Africa/Casablanca	MA	Oulmes	0122721994816
America/Santo_Domingo	DO	Santa Cruz de Barahona	1404270976574
Europe/Amsterdam	NL	Vught	1615769646353
America/Los_Angeles	US	Glendale	7987284154267
America/New_York	US	Greenpoint	5961715946982
Europe/Madrid	ES	San Juan de Aznalfarache	0406421417562
Europe/Moscow	RU	Malakhovka	7845244417497
Europe/Berlin	DE	Reutlingen	7010649091515
America/Chicago	US	Rolla	7133713618408
America/Sao_Paulo	BR	Alfenas	6309055304731
Europe/London	GB	Leyland	8333921385645
Asia/Kolkata	IN	Meerut	6526904164982
Europe/Madrid	ES	Reus	3646087477631
America/Toronto	CA	Dorval	0255976124865
Africa/Accra	GH	Mampong	4231829357150
Europe/Berlin	DE	Albstadt	9450194053855
Europe/Brussels	BE	Denderleeuw	5767188148256
America/New_York	US	Keene	9631307267714
America/Mexico_City	MX	Tuxtla	6354982388729
Europe/Madrid	ES	Talavera de la Reina	5196371388863
Indian/Antananarivo	MG	Ambatondrazaka	6815343920434
America/Denver	US	Ken Caryl	2419916577038
Asia/Manila	PH	Manaoag	5907079471296
Europe/Berlin	DE	Nidderau	1354398849697
Asia/Kuching	MY	Donggongon	3931625529423
Asia/Karachi	PK	Sillanwali	2407557553818
America/Chicago	US	Ada	8514794730682
Europe/Minsk	BY	Dobrush	3288706400035
America/Mexico_City	MX	Guanajuato	3767957321332
America/New_York	US	Chillum	0018074497275
Europe/Rome	IT	Malnate	5913016059601
Europe/Berlin	DE	Halstenbek	9771695620309
Asia/Manila	PH	Santa Catalina	0606373352885
America/Chicago	US	Searcy	5628564679835
Asia/Jakarta	ID	Tebingtinggi	6361928985461
Europe/Paris	FR	La Garenne-Colombes	9186203924587
Europe/Vilnius	LT	Ukmerge	2178021344675
Asia/Dili	TL	Maliana	5782303617004
America/Port-au-Prince	HT	Croix-des-Bouquets	6028361586128
America/Argentina/Buenos_Aires	AR	Barracas	8862348417344
Europe/Berlin	DE	Pfullingen	0847810979597
Europe/Istanbul	TR	Patnos	3180538960292
America/Caracas	VE	La Victoria	5250452460234
America/New_York	US	Jersey City	4143731041822
America/Los_Angeles	US	Beaumont	6043039716560
Europe/Prague	CZ	Most	7626640168523
America/New_York	US	Rutland	7397714282154
Europe/Moscow	RU	Stupino	6570366780105
America/New_York	US	Dublin	1118022678639
Asia/Riyadh	SA	Al Jubayl	1749357163325
America/Recife	BR	Recife	7912281455918
Asia/Kolkata	IN	Kalavoor	2747008380663
Asia/Hong_Kong	HK	Tsuen Wan	9278580350025
Asia/Karachi	PK	Larkana	0999692064509
Asia/Tokyo	JP	Yamada	1300169001825
America/Merida	MX	Progreso	1340897933814
Asia/Yekaterinburg	RU	Ozersk	0202949129754
Europe/Moscow	RU	Bogoroditsk	2072738488434
Europe/Istanbul	TR	Mardin	9700657837325
Asia/Kolkata	IN	Barpeta	9841843335611
Asia/Almaty	KZ	Otegen Batyra	2770941876825
America/Chicago	US	Lino Lakes	3203717675265
Europe/Moscow	RU	Yablonovskiy	6630596792795
Europe/London	GB	Selby	5205396525556
Asia/Shanghai	CN	Nanpiao	2724498481735
Africa/Kinshasa	CD	Kasangulu	1064990685790
Asia/Shanghai	CN	Zhoucun	7943061086220
Europe/Sarajevo	BA	Bijeljina	0046886229807
Europe/Paris	FR	Colomiers	4990047812055
Europe/Berlin	DE	Siegburg	6624109782670
Asia/Karachi	PK	Qadirpur Ran	2033169047775
Europe/Paris	FR	Saint-Omer	6234115926557
Asia/Kolkata	IN	Gajendragarh	9604824640797
America/Chicago	US	Murray	7227382542673
Asia/Kolkata	IN	Chamba	8166438041991
Europe/Madrid	ES	Baza	9335258497649
Europe/London	GB	Devizes	7688398124558
Asia/Manila	PH	Antipolo	2546734073418
Europe/London	GB	Surbiton	5845496961030
America/Sao_Paulo	BR	Alfenas	7018444867366
Europe/Paris	FR	Dax	9121906625195
Europe/Berlin	DE	Stade	9823759255092
Asia/Jakarta	ID	Jambi City	2278146164476
Europe/Helsinki	FI	Kallio	6234387470970
Europe/Amsterdam	NL	Barneveld	1170716673658
Asia/Tokyo	JP	Kamakura	6274432756888
Europe/Berlin	DE	Hechingen	0731830892816
Europe/Berlin	DE	Halstenbek	6240415756244
America/Bogota	CO	Villa del Rosario	8546087637682
Asia/Kolkata	IN	Jashpurnagar	2350697883812
Asia/Tokyo	JP	Yao	7578900275161
Asia/Jerusalem	IL	Rahat	4341942280744
Asia/Riyadh	SA	Al Jubayl	1713115757224
Asia/Kolkata	IN	Pandua	5496959625497
Asia/Shanghai	CN	Tianfu	5920975731608
Africa/Algiers	DZ	Bordj Zemoura	4715685589035
America/Mazatlan	MX	Acaponeta	8141574203304
America/Montevideo	UY	Durazno	2374267350078
America/New_York	US	Deltona	4276635819041
Pacific/Honolulu	US	Kahului	5922721846949
America/Costa_Rica	CR	San Rafael	7958342368773
America/Toronto	CA	Markham	5333028730082
America/Bogota	CO	El Copey	3658830945687
Africa/Addis_Ababa	ET	Debre Tabor	3052149448134
America/New_York	US	Harrisburg	2954221857173
Europe/Samara	RU	Otradnyy	7951243886070
Europe/Podgorica	ME	Budva	5412900941607
Europe/Oslo	NO	Harstad	4109235403818
Europe/London	GB	High Wycombe	6682636799523
Asia/Kolkata	IN	Davangere	9097101998948
America/New_York	US	Kensington	8547653977331
America/Los_Angeles	US	Laguna Niguel	7501036052702
Asia/Tokyo	JP	Inawashiro	8461096101118
Europe/Berlin	DE	Bad Segeberg	6960743226744
Africa/Lubumbashi	CD	Yangambi	1586754694379
Europe/Moscow	RU	Kolomyagi	6888645042746
America/New_York	US	Bridgeport	7127126432812
Africa/Algiers	DZ	Boumerdas	0689215474129
Europe/Berlin	DE	Kirchlengern	6951107801257
America/Santo_Domingo	DO	Santa Cruz de Barahona	8236462020429
Europe/Samara	RU	Otradnyy	1398697830628
Australia/Brisbane	AU	Carindale	8223787539286
America/New_York	US	Morningside Heights	3269883159893
Africa/Niamey	NE	Mirriah	2936178184182
Europe/Moscow	RU	Buynaksk	7978411467602
Asia/Karachi	PK	Fazilpur	6413812367072
Asia/Seoul	KR	Nonsan	7170982664750
Asia/Tokyo	JP	Shinshiro	3492476602708
Europe/London	GB	Gainsborough	2969798813057
Asia/Yekaterinburg	RU	Beryozovsky	7948466749145
Europe/Amsterdam	NL	Hoogezand	9251906573964
Asia/Shanghai	CN	Haicheng	7591185210078
Europe/London	GB	Hartley	6061861595306
Europe/London	GB	Hartley	5741288969751
Europe/Paris	FR	Les Olives	3312510093043
Europe/London	GB	Rhosllanerchrugog	6267785013265
America/Los_Angeles	US	San Gabriel	2908148759423
America/New_York	US	Far Rockaway	1818788756281
Europe/Zurich	CH	Adliswil	5175467509856
Africa/Casablanca	MA	Azrou	2269589290907
Europe/Berlin	DE	Zeitz	9444146932824
Europe/Rome	IT	Chiavari	2945831409579
Europe/Belgrade	XK	Glogovac	9491600107922
Asia/Manila	PH	Guyong	2908976500365
Asia/Kolkata	IN	Diamond Harbour	1838169945028
Asia/Kolkata	IN	Adra	1449050514003
Europe/Berlin	DE	Bad Segeberg	0762427809115
Asia/Tehran	IR	Isfahan	3747438557498
Africa/Nairobi	KE	Nyahururu	2360821002019
Asia/Colombo	LK	Dehiwala-Mount Lavinia	9669566894327
America/Porto_Velho	BR	Porto Velho	8537578039320
America/Los_Angeles	US	Bothell West	7568630646300
Europe/Madrid	ES	Las Gabias	4811687669734
America/New_York	US	Sicklerville	4104646015575
Asia/Hong_Kong	HK	Tsuen Wan	1610083514548
America/New_York	US	Woodbridge	5511283131534
America/New_York	US	Middle River	5170807111096
America/New_York	US	Fayetteville	5371401113220
America/Toronto	CA	Beaconsfield	3662796814635
Europe/Berlin	DE	Bretten	3157062864365
Asia/Qyzylorda	KZ	Kyzylorda	8649238520045
Asia/Yangon	MM	Dawei	0309073622196
America/Vancouver	CA	Vernon	0475217378981
Asia/Makassar	ID	Tarakan	1572361580952
Asia/Kolkata	IN	Saharsa	1668005636960
America/Bogota	CO	San Carlos	4543225360574
America/Los_Angeles	US	Riverbank	2105778155315
Asia/Kolkata	IN	Dharmapuri	2024616094701
Europe/Paris	FR	Bobigny	1547612328256
Africa/Mogadishu	SO	Baki	2304597849133
America/New_York	US	New Canaan	3060055217072
Asia/Shanghai	CN	Zhoucun	7354423726980
America/New_York	US	Fort Washington	9812911965290
Asia/Manila	PH	Tupi	3710974284005
Asia/Tokyo	JP	Minokamo	8588171754448
America/Guatemala	GT	Chichicastenango	2964342794806
Africa/Cairo	EG	Juhaynah	4644720322903
America/New_York	US	Thomasville	5167315124595
America/New_York	US	Middletown	0351481730826
Asia/Shanghai	CN	Sishui	9811123529429
Europe/Dublin	IE	An Muileann gCearr	3623686732958
Asia/Kolkata	IN	Kheda	4248260079725
America/Jamaica	JM	New Kingston	5188623518685
Europe/Paris	FR	Sceaux	5222782226620
Asia/Kolkata	IN	Alwaye	7044588185943
America/New_York	US	Lutz	8798140799749
Asia/Kolkata	IN	Robertsonpet	2007947984255
America/Toronto	CA	Markham	4162773455268
Africa/Nairobi	KE	Nyahururu	3539978546519
Asia/Kolkata	IN	Pune	4451049694464
America/Denver	US	Aurora	3796895957617
Asia/Seoul	KR	Goyang-si	4843684952113
America/Chicago	US	Lower West Side	1742776202576
Europe/London	GB	Rhosllanerchrugog	6174819406101
